,State,Year,Quarter,Brands,User_Count,User_Percentage
818,bihar,2019,3,Realme,557826,7.558346482138514
819,bihar,2019,3,Motorola,148040,2.0058900324039857
820,bihar,2019,3,Huawei,127268,1.724436724155569
821,bihar,2019,3,Lenovo,114334,1.5491855644749883
822,bihar,2019,3,Micromax,76866,1.0415073171491809
823,bihar,2019,3,Apple,70777,0.9590035046167041
824,bihar,2019,3,Others,722582,9.79073244659914
825,bihar,2019,4,Xiaomi,2484241,29.778942767883194
826,bihar,2019,4,Samsung,1714305,20.549612731492637
827,bihar,2019,4,Vivo,1129443,13.538790502445735
828,bihar,2019,4,Oppo,977488,11.717284759527198
829,bihar,2019,4,Realme,664779,7.968798435534484
830,bihar,2019,4,Motorola,159553,1.912584026849274
831,bihar,2019,4,Huawei,144428,1.7312785458737032
832,bihar,2019,4,Lenovo,121418,1.455454472006074
833,bihar,2019,4,Micromax,81810,0.9806678610652203
834,bihar,2019,4,Infinix,79605,0.9542362190453106
835,bihar,2019,4,Others,785204,9.41234967827717
836,bihar,2020,1,Xiaomi,2779954,29.728204855102547
837,bihar,2020,1,Samsung,1896957,20.285632890803505
838,bihar,2020,1,Vivo,1297671,13.877002757069281
839,bihar,2020,1,Oppo,1103628,11.801950416383548
840,bihar,2020,1,Realme,782681,8.369815149529998
841,bihar,2020,1,Motorola,169958,1.8174927501546854
842,bihar,2020,1,Huawei,161040,1.7221256574266028
843,bihar,2020,1,Lenovo,132051,1.4121237902933452
844,bihar,2020,1,Infinix,94820,1.0139838228836966
845,bihar,2020,1,Micromax,81035,0.8665701232585988
846,bihar,2020,1,Others,851439,9.105097787094195
847,bihar,2020,2,Xiaomi,3138353,29.596585817096887
848,bihar,2020,2,Samsung,2126374,20.053005691279335
849,bihar,2020,2,Vivo,1506720,14.209289962708535
850,bihar,2020,2,Oppo,1266996,11.948546210040261
851,bihar,2020,2,Realme,914785,8.626981335972395
852,bihar,2020,2,Motorola,183599,1.7314507193528488
853,bihar,2020,2,Huawei,179273,1.6906538968651426
854,bihar,2020,2,Lenovo,141217,1.331762570792059
855,bihar,2020,2,Infinix,115210,1.0865006747130523
856,bihar,2020,2,Micromax,89409,0.8431814844667938
857,bihar,2020,2,Others,941831,8.882041636712689
858,bihar,2020,3,Xiaomi,3459128,29.40631951491485
859,bihar,2020,3,Samsung,2346143,19.94474638859298
860,bihar,2020,3,Vivo,1712480,14.557927328188311
861,bihar,2020,3,Oppo,1419010,12.06311574907298
862,bihar,2020,3,Realme,1055287,8.971077884928208
863,bihar,2020,3,Motorola,196074,1.6668405137269895
864,bihar,2020,3,Huawei,194850,1.6564351933438595
865,bihar,2020,3,Lenovo,150687,1.2810020527554844
866,bihar,2020,3,Infinix,132702,1.1281101515376792
867,bihar,2020,3,HMD Global,97683,0.8304108749879815
868,bihar,2020,3,Others,999169,8.494014347950683
869,bihar,2020,4,Xiaomi,3761975,29.185599223822372
870,bihar,2020,4,Samsung,2566835,19.913640463767063
871,bihar,2020,4,Vivo,1900128,14.741292614109119
872,bihar,2020,4,Oppo,1561641,12.115292727221524
873,bihar,2020,4,Realme,1195635,9.275798995999406
874,bihar,2020,4,Huawei,209280,1.6236052088494861
875,bihar,2020,4,Motorola,206587,1.6027127737031195
876,bihar,2020,4,Lenovo,158922,1.2329252054700786
877,bihar,2020,4,Infinix,151393,1.1745148288577516
878,bihar,2020,4,HMD Global,105494,0.818427981184861
879,bihar,2020,4,Others,1071943,8.316189977015217
880,bihar,2021,1,Xiaomi,4036125,28.94049656797565
881,bihar,2021,1,Samsung,2749873,19.71759797302336
882,bihar,2021,1,Vivo,2104591,15.090689364797285
883,bihar,2021,1,Oppo,1694257,12.148444087774466
884,bihar,2021,1,Realme,1349413,9.67578613033088
885,bihar,2021,1,Huawei,220336,1.579889932001978
886,bihar,2021,1,Motorola,212374,1.5227994718021025
887,bihar,2021,1,Infinix,177252,1.2709618502070228
888,bihar,2021,1,Lenovo,159501,1.1436806697237285
889,bihar,2021,1,Tecno,123065,0.8824211861966423
890,bihar,2021,1,Others,1119501,8.027232766166883
891,bihar,2021,2,Xiaomi,4268361,28.5087015651877
892,bihar,2021,2,Samsung,2889063,19.29626731900743
893,bihar,2021,2,Vivo,2311477,15.43852733351171
894,bihar,2021,2,Oppo,1826833,12.201553900065282
895,bihar,2021,2,Realme,1575376,10.522053836814445
896,bihar,2021,2,Huawei,215607,1.4400552386186232
897,bihar,2021,2,Motorola,214140,1.43025703617133
898,bihar,2021,2,Infinix,212701,1.4206458478130104
899,bihar,2021,2,Tecno,157952,1.0549731921982533
900,bihar,2021,2,Lenovo,154152,1.0295927086946992
901,bihar,2021,2,Others,1146472,7.657372021917517
902,bihar,2021,3,Xiaomi,4521874,27.98055860082418
903,bihar,2021,3,Samsung,3009544,18.62252735342887
904,bihar,2021,3,Vivo,2576928,15.94557586392382
905,bihar,2021,3,Oppo,1994060,12.338891504619427
906,bihar,2021,3,Realme,1835886,11.36013869635304
907,bihar,2021,3,Infinix,278142,1.7210936285156198
908,bihar,2021,3,Huawei,222180,1.3748106448634163
909,bihar,2021,3,Motorola,213677,1.3221955808915304
910,bihar,2021,3,Tecno,198088,1.2257335989724747
911,bihar,2021,3,Lenovo,147198,0.9108352565604698
912,bihar,2021,3,Others,1163194,7.197639271047154
913,bihar,2021,4,Xiaomi,4718889,27.220201729570427
914,bihar,2021,4,Samsung,3142992,18.12987681516264
915,bihar,2021,4,Vivo,2818559,16.25843383192448
916,bihar,2021,4,Oppo,2164915,12.487986690802211
917,bihar,2021,4,Realme,2149920,12.401490287743162
918,bihar,2021,4,Infinix,342716,1.9769057199589684
919,bihar,2021,4,Tecno,233246,1.3454444833551675
920,bihar,2021,4,Motorola,220257,1.2705193897016847
921,bihar,2021,4,Huawei,214582,1.2377840054162497
922,bihar,2021,4,Apple,144021,0.8307634854929755
923,bihar,2021,4,Others,1185884,6.840593560872038
924,bihar,2022,1,Xiaomi,4888198,26.444622345731254
925,bihar,2022,1,Samsung,3283813,17.76507306762181
926,bihar,2022,1,Vivo,3062549,16.568058765274422
927,bihar,2022,1,Realme,2443092,13.216863411808863
928,bihar,2022,1,Oppo,2339620,12.65709108602388
929,bihar,2022,1,Infinix,387204,2.0947317499734104
930,bihar,2022,1,Tecno,280644,1.5182536782665927
931,bihar,2022,1,Motorola,220543,1.1931137703494432
932,bihar,2022,1,Huawei,215004,1.1631483795913344
933,bihar,2022,1,Apple,158500,0.8574678525293786
934,bihar,2022,1,Others,1205491,6.521575892829611
935,chandigarh,2018,1,Xiaomi,20555,23.82691148513933
936,chandigarh,2018,1,Samsung,17266,20.014373811842166
937,chandigarh,2018,1,Vivo,9360,10.849909584086799
938,chandigarh,2018,1,Oppo,7948,9.213149719478833
939,chandigarh,2018,1,Apple,7552,8.754115083229006
940,chandigarh,2018,1,OnePlus,3638,4.217090925951685
941,chandigarh,2018,1,Motorola,3105,3.5992488524134094
942,chandigarh,2018,1,Realme,2995,3.4717392312329025
943,chandigarh,2018,1,Lenovo,1965,2.2777855056336067
944,chandigarh,2018,1,Micromax,1558,1.80599990726573
945,chandigarh,2018,1,Others,10326,11.969675893726526
946,chandigarh,2018,2,Xiaomi,27862,24.18177557520895
947,chandigarh,2018,2,Samsung,23093,20.042701290585754
948,chandigarh,2018,2,Vivo,13375,11.608328487489043
949,chandigarh,2018,2,Oppo,11129,9.658997214001163
950,chandigarh,2018,2,Apple,9962,8.646143431204923
951,chandigarh,2018,2,OnePlus,4466,3.876096824308491
952,chandigarh,2018,2,Motorola,3914,3.3970091738341766
953,chandigarh,2018,2,Realme,3861,3.3510098160893604
954,chandigarh,2018,2,Lenovo,2511,2.1793280622119613
955,chandigarh,2018,2,Micromax,2049,1.7783525286628072
956,chandigarh,2018,2,Others,12997,11.280257596403372
957,chandigarh,2018,3,Xiaomi,34852,24.22077515931977
958,chandigarh,2018,3,Samsung,28614,19.885609445907722
959,chandigarh,2018,3,Vivo,17910,12.44674862571494
960,chandigarh,2018,3,Oppo,14437,10.033149632018237
961,chandigarh,2018,3,Apple,12403,8.619599285580257
962,chandigarh,2018,3,OnePlus,5178,3.598507224117921
963,chandigarh,2018,3,Realme,4664,3.2412973528941644
964,chandigarh,2018,3,Motorola,4590,3.189870250811367
965,chandigarh,2018,3,Lenovo,2926,2.0334554147873765
966,chandigarh,2018,3,Micromax,2395,1.664431209301356
967,chandigarh,2018,3,Others,15924,11.066556399546885
968,chandigarh,2018,4,Xiaomi,43505,24.47579987285299
969,chandigarh,2018,4,Samsung,35417,19.925512104283055
970,chandigarh,2018,4,Vivo,23567,13.25873291813645
971,chandigarh,2018,4,Oppo,18698,10.51944617911976
972,chandigarh,2018,4,Apple,15191,8.546417098460172
973,chandigarh,2018,4,OnePlus,6197,3.4864160857848514
974,chandigarh,2018,4,Realme,5731,3.2242456975363862
975,chandigarh,2018,4,Motorola,5354,3.0121464778589795
976,chandigarh,2018,4,Lenovo,3148,1.7710566141763293
977,chandigarh,2018,4,Huawei,2838,1.5966514202771356
978,chandigarh,2018,4,Others,18101,10.183575531513894
979,chandigarh,2019,1,Xiaomi,51075,24.417353890283255
980,chandigarh,2019,1,Samsung,41609,19.89195649575714
981,chandigarh,2019,1,Vivo,29056,13.89076132425003
982,chandigarh,2019,1,Oppo,23095,11.040994382693917
983,chandigarh,2019,1,Apple,17580,8.404446038006453
984,chandigarh,2019,1,OnePlus,6880,3.289111987570216
985,chandigarh,2019,1,Realme,6690,3.1982789530297593
986,chandigarh,2019,1,Motorola,6007,2.8717580972869605
987,chandigarh,2019,1,Lenovo,3406,1.628301661288395
988,chandigarh,2019,1,Huawei,3364,1.6082227799689257
989,chandigarh,2019,1,Others,20413,9.758814389864947
990,chandigarh,2019,2,Xiaomi,58356,24.270605018320655
991,chandigarh,2019,2,Samsung,48067,19.99134915716668
992,chandigarh,2019,2,Vivo,34791,14.469782356439678
993,chandigarh,2019,2,Oppo,27444,11.414121669113579
994,chandigarh,2019,2,Apple,20041,8.335170251082396
995,chandigarh,2019,2,OnePlus,7595,3.158805351877191
996,chandigarh,2019,2,Realme,7590,3.156725822349952
997,chandigarh,2019,2,Motorola,6475,2.692990737775486
998,chandigarh,2019,2,Huawei,3816,1.5870969351893829
999,chandigarh,2019,2,Lenovo,3595,1.4951817300853856
1000,chandigarh,2019,2,Others,22669,9.428170970599611
1001,chandigarh,2019,3,Xiaomi,64422,24.09767447079903
1002,chandigarh,2019,3,Samsung,53606,20.051844675447093
1003,chandigarh,2019,3,Vivo,39957,14.946303729001222
1004,chandigarh,2019,3,Oppo,31459,11.76754433542682
1005,chandigarh,2019,3,Apple,22081,8.259612399331182
1006,chandigarh,2019,3,Realme,8500,3.1795075129892236
1007,chandigarh,2019,3,OnePlus,8271,3.0938478399922196
1008,chandigarh,2019,3,Motorola,6770,2.5323842191690638
1009,chandigarh,2019,3,Huawei,4256,1.5919981147390745
1010,chandigarh,2019,3,Lenovo,3716,1.3900058727374063
1011,chandigarh,2019,3,Others,24299,9.089276830367664
1012,chandigarh,2019,4,Xiaomi,69435,23.97700196830001
1013,chandigarh,2019,4,Samsung,57981,20.02175489485134
1014,chandigarh,2019,4,Vivo,44605,15.402810870541108
1015,chandigarh,2019,4,Oppo,34871,12.041506958113194
1016,chandigarh,2019,4,Apple,23651,8.167063779826652
1017,chandigarh,2019,4,Realme,9610,3.3184847543078146
1018,chandigarh,2019,4,OnePlus,8750,3.021513173797438
1019,chandigarh,2019,4,Motorola,6953,2.4009806968472667
1020,chandigarh,2019,4,Huawei,4559,1.5742946924962877
1021,chandigarh,2019,4,Lenovo,3777,1.3042577437066196
1022,chandigarh,2019,4,Others,25398,8.770330467212267
1023,chandigarh,2020,1,Xiaomi,74599,23.84215387663917
1024,chandigarh,2020,1,Samsung,62236,19.890887125383923
1025,chandigarh,2020,1,Vivo,49864,15.936743936309275
1026,chandigarh,2020,1,Oppo,38691,12.365806185619729
1027,chandigarh,2020,1,Apple,25309,8.088862752367469
1028,chandigarh,2020,1,Realme,10759,3.4386216109969414
1029,chandigarh,2020,1,OnePlus,9221,2.9470703480809366
1030,chandigarh,2020,1,Motorola,7160,2.2883660874373173
1031,chandigarh,2020,1,Huawei,4807,1.536337399764132
1032,chandigarh,2020,1,Lenovo,3862,1.2343114287266648
1033,chandigarh,2020,1,Others,26379,8.430839248674442
1034,chandigarh,2020,2,Xiaomi,79401,23.60658954485047
1035,chandigarh,2020,2,Samsung,66732,19.839988583354888
1036,chandigarh,2020,2,Vivo,55338,16.452455916587137
1037,chandigarh,2020,2,Oppo,42912,12.758100912439685
1038,chandigarh,2020,2,Apple,26562,7.897107485929878
1039,chandigarh,2020,2,Realme,11849,3.522808019003957
1040,chandigarh,2020,2,OnePlus,9516,2.8291873667686436
1041,chandigarh,2020,2,Motorola,7308,2.1727302728399795
1042,chandigarh,2020,2,Huawei,5057,1.5034889148538284
1043,chandigarh,2020,2,HMD Global,3920,1.1654491884965408
1044,chandigarh,2020,2,Others,27756,8.252093794874996
1045,chandigarh,2020,3,Xiaomi,84467,23.295586174942358
1046,chandigarh,2020,3,Samsung,72072,19.87710569572076
1047,chandigarh,2020,3,Vivo,61814,17.047999382218936
1048,chandigarh,2020,3,Oppo,47234,13.026906571646055
1049,chandigarh,2020,3,Apple,28288,7.801692278839896
1050,chandigarh,2020,3,Realme,13210,3.6432534998400388
1051,chandigarh,2020,3,OnePlus,9903,2.7311990468520744
1052,chandigarh,2020,3,Motorola,7558,2.08445949672907
1053,chandigarh,2020,3,Huawei,5327,1.4691605899809148
1054,chandigarh,2020,3,HMD Global,4168,1.1495140490032765
1055,chandigarh,2020,3,Others,28547,7.873123214226616
1056,chandigarh,2020,4,Xiaomi,90201,23.045615505286126
1057,chandigarh,2020,4,Samsung,78159,19.968983295946366
1058,chandigarh,2020,4,Vivo,68293,17.448301235047342
1059,chandigarh,2020,4,Oppo,51650,13.196151271582671
1060,chandigarh,2020,4,Apple,30593,7.816260519874707
1061,chandigarh,2020,4,Realme,14705,3.7570068625096447
1062,chandigarh,2020,4,OnePlus,10462,2.672955171409446
1063,chandigarh,2020,4,Motorola,7780,1.9877261741125491
1064,chandigarh,2020,4,Huawei,5641,1.4412292221296774
1065,chandigarh,2020,4,HMD Global,4400,1.1241639030970716
1066,chandigarh,2020,4,Others,29518,7.5416068390044
1067,chandigarh,2021,1,Xiaomi,96137,22.889870904147163
1068,chandigarh,2021,1,Samsung,83453,19.869856523126302
1069,chandigarh,2021,1,Vivo,74844,17.82008485754694
1070,chandigarh,2021,1,Oppo,56200,13.381016100076668
1071,chandigarh,2021,1,Apple,32907,7.835037309701474
1072,chandigarh,2021,1,Realme,16641,3.9621617245796408
1073,chandigarh,2021,1,OnePlus,10995,2.6178696089028994
1074,chandigarh,2021,1,Motorola,7989,1.902151915009119
1075,chandigarh,2021,1,Huawei,5854,1.3938161610293383
1076,chandigarh,2021,1,HMD Global,4591,1.0931004433354443
1077,chandigarh,2021,1,Others,30387,7.235034452545013
1078,chandigarh,2021,2,Xiaomi,101761,22.685544349625033
1079,chandigarh,2021,2,Samsung,88362,19.6985099382039
1080,chandigarh,2021,2,Vivo,81826,18.241441730647477
1081,chandigarh,2021,2,Oppo,60671,13.525364935840848
1082,chandigarh,2021,2,Apple,35361,7.883015435649127
1083,chandigarh,2021,2,Realme,19398,4.3243893956822985
1084,chandigarh,2021,2,OnePlus,11907,2.654423370161312
1085,chandigarh,2021,2,Motorola,8043,1.7930231936010275
1086,chandigarh,2021,2,Huawei,5918,1.3192976824233345
1087,chandigarh,2021,2,HMD Global,4599,1.0252534710146866
1088,chandigarh,2021,2,Others,30726,6.849736497150959
1089,chandigarh,2021,3,Xiaomi,107815,22.43981326345629
1090,chandigarh,2021,3,Samsung,92724,19.29888461754599
1091,chandigarh,2021,3,Vivo,89865,18.703833593845935
1092,chandigarh,2021,3,Oppo,66039,13.744866930440015
1093,chandigarh,2021,3,Apple,37880,7.884061832024527
1094,chandigarh,2021,3,Realme,22934,4.773312409072083
1095,chandigarh,2021,3,OnePlus,13193,2.7458930240205803
1096,chandigarh,2021,3,Motorola,8166,1.6996105839575577
1097,chandigarh,2021,3,Huawei,5900,1.2279821755265234
1098,chandigarh,2021,3,HMD Global,4496,0.9357640442656354
1099,chandigarh,2021,3,Others,31451,6.5459775258448625
1100,chandigarh,2021,4,Xiaomi,112958,22.058145801926216
1101,chandigarh,2021,4,Vivo,97127,18.966709106957342
1102,chandigarh,2021,4,Samsung,97097,18.96085078462464
1103,chandigarh,2021,4,Oppo,71275,13.918397475453629
1104,chandigarh,2021,4,Apple,41698,8.14267748763894
1105,chandigarh,2021,4,Realme,27098,5.291627285722097
1106,chandigarh,2021,4,OnePlus,14380,2.8080891714770004
1107,chandigarh,2021,4,Motorola,8240,1.6090858673832045
1108,chandigarh,2021,4,Huawei,5797,1.1320231520898587
1109,chandigarh,2021,4,HMD Global,4511,0.8808964014278685
1110,chandigarh,2021,4,Others,31911,6.231497465299204
1111,chandigarh,2022,1,Xiaomi,118077,21.80356717490015
1112,chandigarh,2022,1,Vivo,103673,19.143789389325804
1113,chandigarh,2022,1,Samsung,100254,18.512452243471966
1114,chandigarh,2022,1,Oppo,76330,14.094754121972342
1115,chandigarh,2022,1,Apple,45080,8.324269825999124
1116,chandigarh,2022,1,Realme,30911,5.7078860823305
1117,chandigarh,2022,1,OnePlus,15554,2.872131607666158
1118,chandigarh,2022,1,Motorola,8378,1.5470437578132359
1119,chandigarh,2022,1,Huawei,5812,1.073217751302283
1120,chandigarh,2022,1,HMD Global,4529,0.8363047480468064
1121,chandigarh,2022,1,Others,32951,6.084583297171632
1122,chhattisgarh,2018,1,Xiaomi,161753,23.8130149883035
1123,chhattisgarh,2018,1,Samsung,125715,18.507558927837966
1124,chhattisgarh,2018,1,Vivo,103265,15.202506245739869
1125,chhattisgarh,2018,1,Oppo,62998,9.274463646628773
1126,chhattisgarh,2018,1,Micromax,53452,7.8691169694212695
1127,chhattisgarh,2018,1,Realme,40116,5.905812623387407
1128,chhattisgarh,2018,1,OnePlus,15860,2.3348835428987003
1129,chhattisgarh,2018,1,Apple,15418,2.269813017932671
1130,chhattisgarh,2018,1,Lenovo,13258,1.9518213122163286
1131,chhattisgarh,2018,1,Motorola,12182,1.7934143328872616
1132,chhattisgarh,2018,1,Others,75246,11.077594392746255
1133,chhattisgarh,2018,2,Xiaomi,229221,24.111394535461645
1134,chhattisgarh,2018,2,Samsung,174661,18.37231440818366
1135,chhattisgarh,2018,2,Vivo,152196,16.009256580850447
1136,chhattisgarh,2018,2,Oppo,90864,9.557840481762959
1137,chhattisgarh,2018,2,Micromax,73053,7.684329555315959
1138,chhattisgarh,2018,2,Realme,54968,5.7819970021300655
1139,chhattisgarh,2018,2,Apple,20055,2.1095537381334317
1140,chhattisgarh,2018,2,OnePlus,19998,2.103557998264391
1141,chhattisgarh,2018,2,Lenovo,17504,1.841218081889184
1142,chhattisgarh,2018,2,Motorola,16136,1.697320325032214
1143,chhattisgarh,2018,2,Others,102019,10.731217292976043
1144,chhattisgarh,2018,3,Xiaomi,298538,24.514695448812276
1145,chhattisgarh,2018,3,Samsung,222989,18.310926660710532
1146,chhattisgarh,2018,3,Vivo,205795,16.899027091654403
1147,chhattisgarh,2018,3,Oppo,119608,9.821710111414756
1148,chhattisgarh,2018,3,Micromax,92998,7.63660789363044
1149,chhattisgarh,2018,3,Realme,70527,5.791383093336136
1150,chhattisgarh,2018,3,OnePlus,23810,1.9551778957326047
1151,chhattisgarh,2018,3,Apple,23566,1.935141633382384
1152,chhattisgarh,2018,3,Motorola,19369,1.5905014977927265
1153,chhattisgarh,2018,3,Lenovo,18890,1.5511680155560228
1154,chhattisgarh,2018,3,Others,121702,9.993660657977717
1155,chhattisgarh,2018,4,Xiaomi,378100,23.93041003849372
1156,chhattisgarh,2018,4,Samsung,280138,17.730275607943806
1157,chhattisgarh,2018,4,Vivo,275135,17.41362963750587
1158,chhattisgarh,2018,4,Oppo,155513,9.842607395705565
1159,chhattisgarh,2018,4,Micromax,154018,9.747987022768383
1160,chhattisgarh,2018,4,Realme,91037,5.761842736509793
1161,chhattisgarh,2018,4,Apple,28128,1.780255418044833
1162,chhattisgarh,2018,4,OnePlus,27785,1.7585465298057341
1163,chhattisgarh,2018,4,Motorola,22980,1.4544322208002796
1164,chhattisgarh,2018,4,Lenovo,22246,1.4079764657929947
1165,chhattisgarh,2018,4,Others,144918,9.172036926629021
1166,chhattisgarh,2019,1,Xiaomi,454437,23.806248421864343
1167,chhattisgarh,2019,1,Vivo,344150,18.02872652179425
1168,chhattisgarh,2019,1,Samsung,336551,17.63064343930372
1169,chhattisgarh,2019,1,Oppo,192191,10.068164983147344
1170,chhattisgarh,2019,1,Micromax,187241,9.808853066009814
1171,chhattisgarh,2019,1,Realme,109520,5.737341649475248
1172,chhattisgarh,2019,1,Apple,32769,1.7166448914504597
1173,chhattisgarh,2019,1,OnePlus,31894,1.6708069262998861
1174,chhattisgarh,2019,1,Motorola,25968,1.3603660331772573
1175,chhattisgarh,2019,1,Lenovo,24737,1.2958785644911357
1176,chhattisgarh,2019,1,Others,169440,8.87632550298654
1177,chhattisgarh,2019,2,Xiaomi,521922,23.820459995271708
1178,chhattisgarh,2019,2,Vivo,406013,18.530386578952893
1179,chhattisgarh,2019,2,Samsung,388144,17.714847476068726
1180,chhattisgarh,2019,2,Oppo,225563,10.294669352726023
1181,chhattisgarh,2019,2,Micromax,208017,9.493871932657436
1182,chhattisgarh,2019,2,Realme,126313,5.764910778589052
1183,chhattisgarh,2019,2,Apple,37139,1.695019684482348
1184,chhattisgarh,2019,2,OnePlus,35168,1.6050634713879
1185,chhattisgarh,2019,2,Motorola,28701,1.3099103358821689
1186,chhattisgarh,2019,2,Lenovo,27225,1.242545865802308
1187,chhattisgarh,2019,2,Others,186861,8.528314528179434
1188,chhattisgarh,2019,3,Xiaomi,582178,23.908177957157488
1189,chhattisgarh,2019,3,Vivo,463726,19.04373530322481
1190,chhattisgarh,2019,3,Samsung,424913,17.44981023039287
1191,chhattisgarh,2019,3,Oppo,254200,10.439176397441047
1192,chhattisgarh,2019,3,Micromax,225367,9.255097825185272
1193,chhattisgarh,2019,3,Realme,145376,5.970124736248582
1194,chhattisgarh,2019,3,Apple,40822,1.6764282411342974
1195,chhattisgarh,2019,3,OnePlus,38300,1.572857812832384
1196,chhattisgarh,2019,3,Motorola,30550,1.2545902397396695
1197,chhattisgarh,2019,3,Lenovo,26475,1.0872430964683388
1198,chhattisgarh,2019,3,Others,203151,8.34275816017524
1199,chhattisgarh,2019,4,Xiaomi,649776,23.837118016068086
1200,chhattisgarh,2019,4,Vivo,534907,19.623133643934114
1201,chhattisgarh,2019,4,Samsung,473054,17.354048204262813
1202,chhattisgarh,2019,4,Oppo,290835,10.669320224513005
1203,chhattisgarh,2019,4,Micromax,243335,8.926776477493672
1204,chhattisgarh,2019,4,Realme,169406,6.214681389632782
1205,chhattisgarh,2019,4,Apple,44369,1.6276826002421216
1206,chhattisgarh,2019,4,OnePlus,41107,1.508015701236289
1207,chhattisgarh,2019,4,Motorola,32554,1.1942477713782604
1208,chhattisgarh,2019,4,Lenovo,27622,1.0133167027403793
1209,chhattisgarh,2019,4,Others,218935,8.031659268498476
1210,chhattisgarh,2020,1,Xiaomi,711639,23.591648165564777
1211,chhattisgarh,2020,1,Vivo,613952,20.353212196836918
1212,chhattisgarh,2020,1,Samsung,521671,17.29399132169308
1213,chhattisgarh,2020,1,Oppo,328835,10.901256991991016
1214,chhattisgarh,2020,1,Micromax,253971,8.419429621277995
1215,chhattisgarh,2020,1,Realme,196352,6.509293757937627
1216,chhattisgarh,2020,1,Apple,47890,1.5876083669513577
1217,chhattisgarh,2020,1,OnePlus,43526,1.442936767173205
1218,chhattisgarh,2020,1,Motorola,34414,1.1408635276730847
1219,chhattisgarh,2020,1,Lenovo,29426,0.9755056129862321
1220,chhattisgarh,2020,1,Others,234811,7.784253669914705
1221,chhattisgarh,2020,2,Xiaomi,796390,23.4118185896407
1222,chhattisgarh,2020,2,Vivo,714180,20.9950559403679
1223,chhattisgarh,2020,2,Samsung,579423,17.033546582284288
1224,chhattisgarh,2020,2,Oppo,377290,11.0913560387317
1225,chhattisgarh,2020,2,Micromax,282770,8.31271103679441
1226,chhattisgarh,2020,2,Realme,227611,6.6911782430802855
1227,chhattisgarh,2020,2,Apple,50835,1.4944183101299424
1228,chhattisgarh,2020,2,OnePlus,45570,1.3396408457287594
1229,chhattisgarh,2020,2,Motorola,36651,1.0774451752645327
1230,chhattisgarh,2020,2,Lenovo,30902,0.9084393551615124
1231,chhattisgarh,2020,2,Others,260036,7.644389882815967
1232,chhattisgarh,2020,3,Xiaomi,879885,23.158610364937914
1233,chhattisgarh,2020,3,Vivo,837832,22.05177362868632
1234,chhattisgarh,2020,3,Samsung,638573,16.807268332304222
1235,chhattisgarh,2020,3,Oppo,424680,11.17759553780532
1236,chhattisgarh,2020,3,Micromax,300759,7.9159895835800835
1237,chhattisgarh,2020,3,Realme,264356,6.9578610859754715
1238,chhattisgarh,2020,3,Apple,54717,1.44015375115874
1239,chhattisgarh,2020,3,OnePlus,48306,1.2714159603683333
1240,chhattisgarh,2020,3,Motorola,38887,1.023507482524808
1241,chhattisgarh,2020,3,Lenovo,32625,0.8586913780279235
1242,chhattisgarh,2020,3,Others,278766,7.337132894630869
1243,chhattisgarh,2020,4,Xiaomi,962085,22.958162802901064
1244,chhattisgarh,2020,4,Vivo,951506,22.7057169126815
1245,chhattisgarh,2020,4,Samsung,697989,16.65605959622498
1246,chhattisgarh,2020,4,Oppo,473974,11.310406311648377
1247,chhattisgarh,2020,4,Micromax,315002,7.516869298699638
1248,chhattisgarh,2020,4,Realme,302527,7.219179301489214
1249,chhattisgarh,2020,4,Apple,59187,1.4123749791497686
1250,chhattisgarh,2020,4,OnePlus,51351,1.2253850939280548
1251,chhattisgarh,2020,4,Motorola,41093,0.9805992028351064
1252,chhattisgarh,2020,4,Lenovo,34335,0.8193335514404735
1253,chhattisgarh,2020,4,Others,301552,7.195912949001826
1254,chhattisgarh,2021,1,Vivo,1059097,23.459630869160634
1255,chhattisgarh,2021,1,Xiaomi,1035868,22.945094650608667
1256,chhattisgarh,2021,1,Samsung,741544,16.425642328550502
1257,chhattisgarh,2021,1,Oppo,511992,11.340928477715725
1258,chhattisgarh,2021,1,Realme,338436,7.496559458515365
1259,chhattisgarh,2021,1,Micromax,315253,6.98304216742706
1260,chhattisgarh,2021,1,Apple,63748,1.4120562598584
1261,chhattisgarh,2021,1,OnePlus,54838,1.2146944402665958
1262,chhattisgarh,2021,1,Motorola,42166,0.9340020746249184
1263,chhattisgarh,2021,1,Huawei,35061,0.7766220826833056
1264,chhattisgarh,2021,1,Others,316548,7.011727190588831
1265,chhattisgarh,2021,2,Vivo,1169224,24.17222876316271
1266,chhattisgarh,2021,2,Xiaomi,1101581,22.773795212169386
1267,chhattisgarh,2021,2,Samsung,778803,16.100767925938406
1268,chhattisgarh,2021,2,Oppo,550796,11.387011311634868
1269,chhattisgarh,2021,2,Realme,397105,8.209644091291086
1270,chhattisgarh,2021,2,Micromax,302906,6.262198796581804
1271,chhattisgarh,2021,2,Apple,69177,1.4301470626238486
1272,chhattisgarh,2021,2,OnePlus,61100,1.263165293758289
1273,chhattisgarh,2021,2,Motorola,41735,0.8628183884615743
1274,chhattisgarh,2021,2,Huawei,34225,0.7075586281322003
1275,chhattisgarh,2021,2,Others,330403,6.830664526245825
1276,chhattisgarh,2021,3,Vivo,1306833,25.102034465828826
1277,chhattisgarh,2021,3,Xiaomi,1175329,22.57606677110857
1278,chhattisgarh,2021,3,Samsung,796963,15.30830082649454
1279,chhattisgarh,2021,3,Oppo,605302,11.626819697876561
